No.,jointName,dimension,translateX,translateY,translateZ,rotMtx_00,rotMtx_01,rotMtx_02,rotMtx_10,rotMtx_11,rotMtx_12,rotMtx_20,rotMtx_21,rotMtx_22 
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.46267403094938386,0.7907206920835639,0.4008659728586838,0.6746486177986494,0.020694903045781924,0.7378488757803308,0.575136491267439,0.6118271881003785,-0.543033616191266
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522508,0.2613058466285233,0.0,-0.2613058466285233,0.9652560564522508,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.22731848892372342,-0.7713506146836193,-0.5944279046449933,-0.24246724845990808,0.6360159948523698,-0.7325935351313384,0.9431521287775988,-0.02240275695428451,-0.3316054560213553
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.1086595687438312,0.8238831721999471,-0.5562460037484824,0.9840430892288394,0.16845729035031376,0.05728298062070872,0.14089817834651747,-0.5411456919292459,-0.8290410384565114
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696745,0.2613062222406579,0.0,-0.2613062222406579,0.9652559547696745,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,-5.315992785534387,109.3009914596015,169.65599195197308,0.3461915402450596,-0.9372853963358723,-0.040589447868380764,-0.3999394463673749,-0.1083068109644114,-0.910119812957655,0.8486458959437151,0.3313091011641939,-0.41235230420559454
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.23324365125335642,-0.8503425709612643,0.471714862137064,-0.6459984785508025,0.49807921400918864,0.5784488415426531,-0.7268310428566263,-0.16980756338566222,-0.6654938215768594
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.28889559642573914,0.9235388157346732,0.2522209154634366,0.9133611710206279,0.18693003378299178,0.3617022722374262,0.28689842390233555,0.33486298437015544,-0.8975277578220462
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285243,0.0,-0.2613058466285243,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.765605954839855,-0.626724878321511,-0.14513252153339368,-0.503507873714404,0.7241983098566477,-0.47118640590362393,0.4004089697064161,-0.2876677508753145,-0.8700114493987905
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.13627413828692436,0.3909317142491173,-0.9102756472785607,0.9762046205500344,-0.10346303942747448,-0.1905779060888016,-0.168682832709554,-0.9145861327762822,-0.36753000922700907
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696744,0.26130622224065775,0.0,-0.26130622224065775,0.9652559547696744,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,104.9087525990527,81.48472371564324,11.269237146110784,0.09735494050306202,-0.95288456962922,0.28728559400391296,-0.9945868477690443,-0.08261515835344757,0.06302172526256895,-0.03631828471281642,-0.291865949663147,-0.955769454221439
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.33496260794981847,-0.6871545060858094,0.6446849897751797,-0.08190247861240203,0.7028551462806086,0.7066021704920027,-0.9386650282569396,0.18388400722420506,-0.29170985004721234
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.4113831057943629,0.12759014760155718,0.9024880578168317,-0.9112032882702433,-0.03395673300431712,-0.41055512142606315,-0.021737242522455732,-0.991245526859358,0.13022978833137042
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285241,0.0,-0.2613058466285241,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.30799394250683504,-0.8420736516773697,-0.44277725385326333,-0.9301897214523405,0.16883356420769757,0.32594832366702337,-0.19971683325026454,0.5122569596868998,-0.8352879705639377
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.5254478725747953,0.7687448381924498,-0.36460376706650455,-0.30772895130238886,0.22780707616603968,0.9238002103155271,0.7932259613357051,0.5976079900747181,0.11686429934715736
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696745,0.2613062222406579,0.0,-0.2613062222406579,0.9652559547696745,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,56.39126872913762,36.6764298073611,34.934922861762935,0.5158263027624896,0.8147201464704471,-0.26486658587589673,0.7358239202579305,-0.26300758143502434,0.624011354451143,0.43873270194348546,-0.5167766394128825,-0.7351568004191327
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.705768378917025,-0.6768210735558151,0.2092946002924792,-0.686808447436976,0.726126781802699,0.03215669880547935,-0.17373874596659564,-0.12105011829655388,-0.9773237524026236
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.5934181335662969,0.7605799202539913,-0.2633877439463056,-0.26773336661604663,-0.49512116661357486,-0.826543329034631,-0.7590611063380405,-0.41996811221525465,0.4974465012111605
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.2613058466285237,0.0,-0.2613058466285237,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.8801805750251691,-0.4720853873659464,0.049168510084270936,0.31648118906391093,0.5065302426065863,-0.8020391326447894,0.35372561727567287,0.7215001734999495,0.5952442249383751
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.3638224232508466,0.24951230124550464,-0.8974279112369159,-0.6481199257967274,0.6241723961212835,0.4362904785867554,0.6690095710265482,0.740373170399487,-0.06537401951452536
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696743,0.26130622224065814,0.0,-0.26130622224065814,0.9652559547696743,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,215.140655411694,77.6699216078797,-43.86439965421692,-0.34473162837620436,-0.9319270664719972,0.11257018776740318,-0.6679475902452378,0.3277879520744166,0.6681325281412663,-0.659549938278119,0.1551354287445579,-0.7354773128149987
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.15144585492876006,-0.8180800236732202,0.5548055766588149,0.17883789935427297,0.529339581885609,0.8293471003167003,-0.9721528474367843,0.22482144451984937,0.06613742741111417
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.003803917374276988,-0.8305027350641528,-0.557001559480376,0.7706681992990275,0.3573753126167661,-0.5275920891382494,0.6372252794748522,-0.4272564721370876,0.6414014735056087
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.26130584662852424,0.0,-0.26130584662852424,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.6270570750854614,-0.7300748013900594,0.27164353288921045,-0.6531733050221927,0.6828004233830096,0.3273350201771396,-0.42445736910984566,0.02782743616016734,-0.9050202072910307
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.7823517135882193,-0.5515205600420663,0.28939742240811656,0.6020401746577597,-0.5505721998897696,0.578288752101053,-0.15960396092713472,0.6266540708871399,0.7627786383328683
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696743,0.26130622224065814,0.0,-0.26130622224065814,0.9652559547696743,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,88.31881971237421,64.20710578912716,186.56225996265417,-0.4894326399913578,0.5721103733200771,0.6581378363615422,-0.8720330084817142,-0.31784126076709884,-0.3722033920752359,-0.0037580619234791057,-0.7560864062351229,0.654461017385326
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.48709494889979293,-0.7862756837442617,-0.38014347279520894,0.5980940345303485,0.6175025654973599,-0.5108562493142167,0.6364134164326821,0.0214739553103841,0.7710491765301414
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.8090561830162294,-0.44234288597131605,0.3869894881696095,0.5872655012720397,-0.5822257270463899,0.5622565551249733,-0.023394951141409853,0.6821627181222012,0.7308260410420673
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285243,0.0,-0.2613058466285243,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.5474339580536182,-0.7971146161509958,-0.25480257119621263,-0.7592313597347456,0.6011388165837782,-0.24939900880232885,0.3519713112813023,0.05692461606990186,-0.9342782155868861
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.3398928191941764,-0.8930071200084235,-0.2949765330911883,-0.17966928327463544,0.3695305644510242,-0.9116831196112424,0.9231423617773231,-0.2568763234530759,-0.2860467345407336
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696745,0.2613062222406579,0.0,-0.2613062222406579,0.9652559547696745,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,207.0029188885936,203.17215298408058,-7.6959549313201885,0.7770527382532821,0.49479919649568316,0.38905372009569916,-0.4566472608052209,0.01775906330989219,0.8894705699850021,0.4332000936890077,-0.8688258575903356,0.23974842650214306
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.35101019777884507,-0.8783379813367388,0.32452154257700483,-0.3955783718050014,0.45322488199034466,0.7988147207612927,-0.848710547133332,0.15201840969481514,-0.5065380640174036
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.32194679870359133,0.8330050082041947,0.4499476804154442,0.6694928313978604,-0.13572747463004609,0.7303132213902651,0.669424833354265,0.5363587502197382,-0.5139938555579576
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285243,0.0,-0.2613058466285243,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.3868037489053729,-0.8672681450204691,-0.3134147802282199,0.80581600197624,0.483134865730518,-0.3424051291592792,0.4483786689749831,-0.12011105756052849,0.8857369265532029
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.18517316507210665,0.8043466275209705,-0.5645683322086171,0.8479177972770645,0.42117468892141074,0.32194299258217146,0.4967356520303223,-0.41909233374949006,-0.7600100708506543
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696747,0.2613062222406572,0.0,-0.2613062222406572,0.9652559547696747,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,93.45914414003825,223.64009215094785,123.80627525828517,-0.11111896426018708,-0.9667217058831747,0.2304381026568048,-0.9273953013306484,0.017526172118432437,-0.37367203315301944,0.357198167480713,-0.25522926294843223,-0.8984806578236515
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.3246447621994393,-0.47208124219989733,-0.8196005607242296,-0.887134683796107,0.4524980548800728,0.09076102211705162,0.3280210834419808,0.7565611747193697,-0.5657007669473293
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.6958612329034324,0.28302188105678106,-0.6600573909783876,-0.6164280371976033,0.2362078287310204,0.7511473467988067,0.3685018582026757,0.9295722007941384,0.010094751701594573
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285244,0.0,-0.2613058466285244,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.3891006040419913,-0.7920868273093222,0.4703181667097387,0.0447904642779116,0.4936808778362643,0.8684889205790619,-0.9201057190583736,0.3589953326463554,-0.15661359102646832
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.8607465316642999,-0.053236301817946724,0.5062423376176937,-0.48147077993495446,0.4079624810847998,-0.7757270796459029,-0.1652310391442995,-0.9114452864521724,-0.3767840144000435
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.2613062222406576,0.0,-0.2613062222406576,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,10.99130806325342,107.00965346955451,36.79969687630846,0.03339511739429158,-0.27794996091997665,0.9600148880922658,0.5879085746973405,-0.7713234188178113,-0.2437697507496469,0.8082377582936616,0.5725417039900123,0.13765072924125765
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.10546539691922119,-0.7648678627303314,-0.6354952420081572,0.39199915131722124,0.5553348067658426,-0.7334438749903925,0.9139002765177662,-0.326466544927163,0.24125894724148822
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.750994903083313,-0.6229479380388974,-0.21895780880336643,-0.5431986134633255,0.3943135961698827,0.7412503316741891,-0.3754223246883518,0.6756127991450877,-0.6345119571426006
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.26130584662852363,0.0,-0.26130584662852363,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.36132752489633285,-0.8760284724951832,0.3194002741546199,-0.5609387287540775,0.47784485748519867,0.6760266524026324,-0.744842374154458,0.0651030533286004,-0.6640567973533923
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.6009816521533948,-0.7670573306885997,-0.224597651839585,-0.7237101685242903,0.40298465493262525,0.5602204564842098,-0.3392118007226739,0.49922581997099563,-0.7973135737743138
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696747,0.261306222240657,0.0,-0.261306222240657,0.9652559547696747,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,-14.160768792689748,98.74861762944926,33.84202038758736,-0.044301063504490264,0.755253786311977,0.6539335853385987,0.6626638566556939,-0.4676303596841519,0.5849773156147793,0.7476055302461141,0.4592532688648978,-0.4797628645303148
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.9629770833600733,-0.07483992918947546,0.258986721517227,0.20538884813484368,0.41858727982565147,0.8846468844855578,-0.17461545746344878,0.9050876610401205,-0.387718671007413
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.05244336746016985,-0.9844111328703464,0.16788214523992215,-0.9232822416941533,-0.016262935456668345,-0.38377782518346565,0.3805254201517372,-0.17512920490670017,-0.9080364344050798
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522504,0.2613058466285238,0.0,-0.2613058466285238,0.9652560564522504,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.19970641452888516,-0.9513520140322045,0.23462031751936036,-0.31428580249199545,0.16460081093001167,0.9349497352227791,-0.9280850081474108,-0.26045329415857055,-0.266124593403108
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.032148812141735934,-0.42894867236216777,-0.9027566063766078,-0.74156952171618,0.6158048241113093,-0.2661936570673218,0.6701052889953274,0.6608989749424438,-0.3378926554107322
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.26130622224065747,0.0,-0.26130622224065747,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,55.17105895173346,-3.264119472309517,65.97703394595096,-0.009009045139156457,0.9987226046134475,-0.049719172758725214,0.7872685594158089,-0.023572514966781363,-0.6161595182203206,-0.6165444448383566,-0.04469335042567506,-0.7860505403386541
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.15112118688222398,-0.9719874729180585,-0.1800076091882634,-0.3780947604431326,-0.2250878177321738,0.8979865402298735,-0.9133491878798371,-0.06764485788982294,-0.40151890889509473
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.9060695927379672,0.2989437249088082,0.2994504006564378,-0.40818480786731803,0.8039575563418038,0.43247821936744535,-0.11145876251769106,-0.5140864683480418,0.8504657825682717
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,-0.16448417235248813,-0.9863797225437662,-0.0,0.9863797225437662,-0.16448417235248813,0.0,0.0,-0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.03175133707121014,-0.7804218542259738,0.6244466206495823,-0.4195564585560751,0.5774601266295436,0.7003657474754716,-0.907173759914866,-0.239753063795824,-0.3457661604646134
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.6701728838776583,-0.5858554354648916,-0.4556772042261326,0.14852651734094638,-0.4956714117489561,0.855715913853053,-0.7271919824652029,-0.641157749942273,-0.24517047197264438
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.00365598570516823,-0.9999933168619296,-0.0,0.9999933168619296,0.00365598570516823,0.0,0.0,-0.0,1.0
6,spine_C_spine_01_irm_bind,12,53.43214387720985,-0.5297505922686696,75.35384230054598,-0.8591484149683002,0.15225586607135888,-0.48855107440708656,-0.44371455908673785,0.2539343671041305,0.8594386116866561,0.25491447803512446,0.955162545565039,-0.1506091645212697
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.576111123595359,-0.7667397029167742,-0.28320699362973145,-0.1861071613838592,0.4604333091839622,-0.8679661815275689,0.7959020654272334,-0.44733812241413473,-0.4079565007248459
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.7514732268595069,0.1021816572756814,0.6518028062456891,0.6292813625492327,0.1858144584842658,-0.754637630764846,-0.19822450923521331,0.9772573335281728,0.07533357819634356
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285239,0.0,-0.2613058466285239,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.5033787460142365,-0.8640349497354836,-0.00731051959406559,-0.6697325752572213,-0.39549785037324353,0.62852185959557,-0.5459561481478755,-0.3114884524115522,-0.7777575639707988
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.30740575226255773,0.5441718228765526,0.7806271393329219,-0.3737219533023145,-0.823475624428011,0.4268721091765075,0.8751191947933686,-0.1605145574709887,0.45651010037467843
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,-0.23744184383772504,-0.971401755606269,-0.0,0.971401755606269,-0.23744184383772504,0.0,0.0,-0.0,1.0
6,spine_C_spine_01_irm_bind,12,102.25651498523146,87.41844596439472,47.004896940021425,0.6136878973192659,-0.78754697718736,0.056186505558810204,0.5829496401663316,0.4999519049142339,0.640482482041916,-0.5325005931581699,-0.360302444476416,0.7659146602530313
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.5069074040131418,-0.8128057722061368,-0.28703947537759156,-0.6322042913608275,0.12419455112671107,0.764783268289382,-0.5859715161521176,0.5691418892849307,-0.5768144347357895
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.5357413846915273,0.044534934437122246,0.8432068597583195,0.8215830034271943,-0.20299440092658827,0.5327237949181608,0.19489109063360494,0.9781666078982338,0.07216335624475323
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285241,0.0,-0.2613058466285241,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.33867266690739395,-0.897324903150357,-0.2830350559136375,0.0008293599075468452,0.3010963286971544,-0.9535933687936589,0.9409038935257824,0.3227212714267494,0.1027173019346068
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.012432366937014772,-0.1413941823525812,-0.9898753060104027,0.815858492982358,0.5709187502240065,-0.09179705916430105,0.578117942707973,-0.8087394301253671,0.10825977313664281
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696746,0.2613062222406574,0.0,-0.2613062222406574,0.9652559547696746,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,-32.90206030526356,63.97008618625077,61.15636865220835,0.007580439217682588,-0.9955331414611787,-0.09410792311863787,-0.16653582170528303,0.09153948638881602,-0.9817771348532298,0.9860062662225897,0.023114642201605244,-0.16509802023549078
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.5246867822872964,-0.8415047995052052,0.12873792332761677,-0.8022698456847936,0.5393623452198443,0.25583462483379077,-0.2847224529219644,0.03095049221989143,-0.9581102190423844
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.1812496697793402,0.9449815110170341,0.27232058504792317,-0.41469618839871075,-0.32452466842846817,0.8501239973727208,0.8917262071580387,0.04115438515341763,0.45070021971392804
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285242,0.0,-0.2613058466285242,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.5647222405218016,-0.7920904719780746,0.23169263100406662,-0.5879879912076548,0.583165054621755,0.5605253261571617,-0.5791018159664352,0.18030863337498856,-0.7950659617131276
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.31714929573788275,0.942504054796906,0.10536807345850024,0.3895107940031251,0.23075151895511767,-0.8916473954736596,-0.8646951286829481,-0.24174334156558852,-0.44029818446217006
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696744,0.26130622224065825,0.0,-0.26130622224065825,0.9652559547696744,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,81.42293296957307,212.07282814839652,-19.216113633795114,-0.07263814158713068,-0.9967244813283458,-0.035552900127955596,0.37377955062160667,0.00584377459227159,-0.9274991632533287,0.9246688855605978,-0.08066076257546267,0.3721307477982263
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.04535642604066736,-0.9848902615554447,-0.1671345784392472,0.9938495963956872,-0.02756852886249206,-0.10725183429894193,0.10102363268536331,-0.17097119321571508,0.9800831988813232
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.6629512891982287,-0.45534565384943027,-0.594269235002824,0.30346004993576436,0.5622053363187556,-0.7693095332229403,0.6844030875466519,-0.6903517185718813,-0.2345355376514613
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.12491525975939877,-0.9921674142397754,-0.0,0.9921674142397754,0.12491525975939877,0.0,0.0,-0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,-0.3984679709318172,-0.9114996511033138,-0.10193950254938872,-0.3692052600879688,0.2611482202457412,-0.891901946957095,0.8395896331332676,-0.31775775852214583,-0.4405896671894677
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.36961481097244203,-0.9289569654653259,0.020587564772455123,-0.9268744566846553,0.3701667415354417,0.062292254787885144,-0.06548765574771624,0.003942052065541873,-0.9978455928500067
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696744,0.26130622224065775,0.0,-0.26130622224065775,0.9652559547696744,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,124.8247836057795,160.73971324465504,-45.08753710830636,0.30681090886878404,0.9510307327055935,0.03751815092155552,0.867136573362873,-0.295561259928516,0.4008961271526117,0.3923534495013462,-0.09046594430463968,-0.9153549495061817
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.3355878545117568,-0.8324998028663011,0.44082294646690795,-0.15031725838495336,0.5092890989547749,0.8473661165738601,-0.929938446208042,0.2181024803008983,-0.29605032401733533
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.4118847740847561,0.4420001870283381,0.7968605697009126,-0.23101519640327478,0.7952646305115896,-0.5605231007621553,-0.8814663419030278,-0.41495783174218903,-0.2254486326592275
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522507,0.2613058466285237,0.0,-0.2613058466285237,0.9652560564522507,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.5070090569753829,-0.8452124878370759,-0.1689901374317259,0.8609511388409243,0.4872063091721218,0.14626396969655373,-0.04129107256355007,-0.21964940862005444,0.9747046653317157
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.22264585060669284,0.8444879884863972,-0.4871025174537913,0.24658531220472818,0.5321787756672127,0.8099268081340703,0.9431990823853251,0.060214516784121666,-0.32672573047731596
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696745,0.261306222240658,0.0,-0.261306222240658,0.9652559547696745,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,145.96912327912995,228.88447115207202,-35.93263537794856,0.4878814739888239,-0.7888138317794611,-0.3738240309716543,0.4998038452079767,-0.09866795873460663,0.8605002906649517,-0.7156589855886762,-0.6066608382882067,0.3461139171337044
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.4056083253205306,0.18302696242795288,0.8955350453528165,-0.8611484164744827,0.40498399423384307,0.3072643311839056,-0.3064397024443226,-0.8958175570052189,0.32187825854977486
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,0.9787785512126239,-0.15142184854983048,-0.13807234142966196,-0.15807728504273988,-0.9866751323059222,-0.03851954364485096,-0.13039984524390097,0.059528203994773835,-0.9896728112308246
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9652560564522505,0.2613058466285241,0.0,-0.2613058466285241,0.9652560564522505,0.0,0.0,0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.12108897377952976,-0.9568819227764506,0.2640349338490329,0.9323926922516935,0.20089985892238182,0.30047148636868326,-0.34056031457681485,0.20980045888560384,0.9165164698938754
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,0.8014506826726353,0.1036245954168247,0.589015064720985,0.47894516377569546,-0.7010408438044081,-0.5283495674398488,0.35817360782089874,0.7055520381536026,-0.6114801616715446
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.9652559547696744,0.26130622224065775,0.0,-0.26130622224065775,0.9652559547696744,0.0,0.0,0.0,1.0
6,spine_C_spine_01_irm_bind,12,92.92385962616815,-11.914046054364945,189.48544888175914,-0.8131397632121438,-0.5813271281815887,0.0293682740971647,0.030764778732143505,0.007461358145155028,0.9994988026627105,-0.5812548957839939,0.8136357281823219,0.011817273474106663
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,0.008739907130889901,-0.23215672856953745,0.9726391249601435,-0.594573782193547,0.7808488237273785,0.1917214959560613,-0.8039935519339719,-0.5799813513066258,-0.13120975796462878
1,leg_L_femur_irm_bind,9,n/a,n/a,n/a,-0.8391654249991454,-0.12682063827742043,-0.5288836499580151,-0.2900585592835576,0.9269539973635964,0.23795444723307158,0.46007327858978214,0.3530903743782283,-0.8146531567784485
2,leg_L_knee_irm_bind,9,n/a,n/a,n/a,0.9611045848567957,-0.2761846790957933,-0.0,0.2761846790957933,0.9611045848567957,0.0,0.0,-0.0,1.0
3,leg_R_ankle_irm_bind,9,n/a,n/a,n/a,0.14001337115653756,-0.9570657567695299,0.25381369765351286,0.9515815152791808,0.05921646359278654,-0.30163890700395835,0.2736583192164274,0.28375790325333916,0.9190171797441594
4,leg_R_femur_irm_bind,9,n/a,n/a,n/a,-0.8358318809047376,-0.5478998283453185,0.03450862156649864,0.09234557002984144,-0.0783551216410614,0.9926392953175278,-0.541162972272783,0.8328662875947046,0.11608783066756845
5,leg_R_knee_irm_bind,9,n/a,n/a,n/a,0.6017495569986181,-0.7986848381257571,-0.0,0.7986848381257571,0.6017495569986181,0.0,0.0,-0.0,1.0
6,spine_C_spine_01_irm_bind,12,119.57779491262355,102.51780088754322,57.41042230112482,0.22763695475581525,0.8927860040154298,-0.3887345725088775,-0.055761013310032956,-0.38660876259466703,-0.9205565566979894,-0.9721482017800256,0.23122892491896668,-0.038223789146048404
0,leg_L_ankle_irm_bind,9,n/a,n/a,n/a,-0.20547293635896757,-0.7670452016162519,-0.6078013911645047,0.09299389950560084,0.6029402489840119,-0.7923478975865589,0.9742345749760506,-0.2193278706242811,-0.05255737901239699
